-75,1
-76,1
-78,1
-89,1
-88,1
-72,1
-75,1
-83,1
-84,1
-86,1
-87,1
-72,1
-88,1
-90,1
-73,1
-71,1
-81,1
-83,1
-82,1
-82,1
-71,1
-77,1
-80,1
-83,1
-83,1
-72,1
-75,1
-79,1
-79,1
-81,1
-73,1
-72,1
-79,1
-83,1
-71,1
-71,1
-79,1
-85,1
-74,1
-75,1
-76,1
-76,1
-82,1
-84,1
-71,1
-79,1
-79,1
-72,1
-74,1
-80,1
-81,1
-74,1
-74,1
-71,1
-83,1
-82,1
-83,1
-74,1
-74,1
-81,1
-83,1
-71,1
-71,1
-85,1
-84,1
-83,1
-84,1
-74,1
-75,1
-83,1
-71,1
-74,1
-85,1
-84,1
-82,1
-85,1
-72,1
-82,1
-85,1
-85,1
-73,1
-74,1
-82,1
-81,1
-84,1
-74,1
-74,1
-83,1
-85,1
-72,1
-75,1
-77,1
-76,1
-81,1
-83,1
-71,1
-75,1
-78,1
-84,1
-85,1
-71,1
-72,1
-84,1
-79,1
-77,1
-80,1
-73,1
-85,1
-76,1
-83,1
-82,1
-84,1
-77,1
-71,1
-72,1
-85,1
-83,1
-79,1
-83,1
-79,1
-72,1
-81,1
-84,1
-82,1
-71,1
-72,1
-84,1
-80,1
-83,1
-72,1
-73,1
-82,1
-77,1
-81,1
-77,1
-71,1
-74,1
-88,1
-81,1
-85,1
-86,1
-77,1
-76,1
-77,1
-83,1
-76,1
-77,1
-71,1
-74,1
-77,1
-77,1
-78,1
-77,1
-76,1
-81,1
-74,1
-74,1
-84,1
-86,1
-84,1
-85,1
-75,1
-75,1
-84,1
-81,1
-76,1
-75,1
-84,1
-82,1
-73,1
-75,1
-76,1
-85,1
-85,1
-79,1
-80,1
-82,1
-83,1
-80,1
-76,1
-72,1
-82,1
-82,1
-83,1
-73,1
-74,1
-84,1
-84,1
-79,1
-78,1
-74,1
-81,1
-83,1
-79,1
-77,1
-72,1
-72,1
-83,1
-85,1
-81,1
-71,1
-73,1
-84,1
-83,1
-84,1
-84,1
-74,1
-84,1
-81,1
-83,1
-73,1
-77,1
-80,1
-85,1
-76,1
-74,1
-75,1
-80,1
-84,1
-83,1
-72,1
-75,1
-78,1
-78,1
-84,1
-74,1
-72,1
-79,1
-80,1
-83,1
-83,1
-74,1
-72,1
-81,1
-73,1
-72,1
-81,1
-83,1
-80,1
-72,1
-85,1
-82,1
-84,1
-73,1
-74,1
-81,1
-82,1
-82,1
-75,1
-72,1
-81,1
-83,1
-85,1
-83,1
-74,1
-73,1
-83,1
-85,1
-84,1
-73,1
-82,1
-83,1
-81,1
-85,1
-74,1
-73,1
-85,1
-83,1
-82,1
-74,1
-74,1
-84,1
-82,1
-75,1
-84,1
-80,1
-72,1
-73,1
-82,1
-87,1
-83,1
-85,1
-79,1
-90,1
-85,1
-81,1
-72,1
-74,1
-88,1
-97,1
-76,1
-80,1
-77,1
-97,1
-86,1
-85,1
-81,1
-75,1
-85,1
-85,1
-71,1
-75,1
-77,1
-80,1
-90,1
-84,1
-74,1
-73,1
-80,1
-76,1
-83,1
-74,1
-79,1
-79,1
-82,1
-89,1
-71,1
-79,1
-81,1
-82,1
-71,1
-77,1
-79,1
-88,1
-86,1
-76,1
-84,1
-79,1
-78,1
-80,1
-76,1
-77,1
-79,1
-87,1
-88,1
-74,1
-78,1
-80,1
-72,1
-74,1
-75,1
-72,1
-83,1
-75,1
-72,1
-84,1
-86,1
-83,1
-79,1
-69,1
-67,1
-88,1
-86,1
-82,1
-86,1
-73,1
-85,1
-83,1
-86,1
-73,1
-71,1
-99,1
-88,1
-84,1
-83,1
-71,1
-81,1
-84,1
-73,1
-74,1
-78,1
-79,1
-86,1
-88,1
-76,1
-72,1
-75,1
-89,1
-84,1
-78,1
-71,1
-73,1
-82,1
-89,1
-77,1
-78,1
-74,1
-75,1
-81,1
-78,1
-74,1
-74,1
-88,1
-77,1
-78,1
-73,1
-74,1
-84,1
-80,1
-76,1
-72,1
-78,1
-85,1
-84,1
-79,1
-77,1
-79,1
-80,1
-76,1
-79,1
-79,1
-77,1
-77,1
-80,1
-79,1
-80,1
-76,1
-73,1
-86,1
-87,1
-78,1
-78,1
-72,1
-73,1
-81,1
-79,1
-76,1
-77,1
-80,1
-79,1
-80,1
-73,1
-72,1
-75,1
-79,1
-76,1
-72,1
-73,1
-77,1
-83,1
-71,1
-73,1
-83,1
-83,1
-81,1
-76,1
-71,1
-78,1
-77,1
-77,1
-73,1
-73,1
-74,1
-71,1
-83,1
-83,1
-75,1
-74,1
-71,1
-83,1
-76,1
-73,1
-75,1
-73,1
-75,1
-84,1
-74,1
-73,1
-73,1
-71,1
-79,1
-81,1
-72,1
-71,1
-77,1
-84,1
-72,1
-75,1
-77,1
-78,1
-84,1
-82,1
-73,1
-81,1
-84,1
-84,1
-83,1
-72,1
-72,1
-88,1
-85,1
-74,1
-81,1
-84,1
-82,1
-85,1
-74,1
-75,1
-85,1
-78,1
-88,1
-75,1
-73,1
-79,1
-76,1
-98,1
-90,1
-71,1
-75,1
-77,1
-84,1
-69,1
-81,1
-75,1
-84,1
-84,1
-85,1
-80,1
-81,1
-82,1
-74,1
-72,1
-81,1
-84,1
-75,1
-72,1
-76,1
-78,1
-78,1
-78,1
-73,1
-77,1
-76,1
-76,1
-78,1
-75,1
-73,1
-78,1
-76,1
-79,1
-76,1
-67,1
-71,1
-80,1
-78,1
-77,1
-71,1
-72,1
-78,1
-80,1
-78,1
-78,1
-75,1
-72,1
-85,1
-83,1
-80,1
-74,1
-75,1
-84,1
-82,1
-78,1
-80,1
-74,1
-83,1
-81,1
-78,1
-76,1
-80,1
-79,1
-81,1
-85,1
-80,1
-73,1
-78,1
-81,1
-77,1
-77,1
-80,1
-85,1
-82,1
-72,1
-73,1
-76,1
-83,1
-84,1
-74,1
-72,1
-81,1
-82,1
-72,1
-80,1
-78,1
-77,1
-89,1
-87,1
-76,1
-76,1
-77,1
-83,1
-84,1
-79,1
-77,1
-71,1
-71,1
-77,1
-80,1
-74,1
-75,1
-80,1
-84,1
-80,1
-75,1
-74,1
-83,1
-72,1
-73,1
-74,1
-74,1
-79,1
-76,1
-75,1
-72,1
-74,1
-85,1
-74,1
-75,1
-71,1
-76,1
-78,1
-79,1
-77,1
-79,1
-78,1
-74,1
-71,1
-78,1
-75,1
-84,1
-82,1
-75,1
-72,1
-79,1
-74,1
-72,1
-80,1
-79,1
-81,1
-85,1
-71,1
-76,1
-84,1
-84,1
-74,1
-73,1
-80,1
-77,1
-81,1
-84,1
-73,1
-78,1
-78,1
-75,1
-71,1
-78,1
-74,1
-79,1
-78,1
-85,1
-81,1
-72,1
-75,1
-79,1
-77,1
-78,1
-72,1
-71,1
-80,1
-79,1
-79,1
-74,1
-72,1
-80,1
-77,1
-80,1
-72,1
-76,1
-79,1
-84,1
-73,1
-79,1
-77,1
-80,1
-72,1
-73,1
-77,1
-77,1
-79,1
-78,1
-72,1
-73,1
-80,1
-77,1
-79,1
-74,1
-73,1
-85,1
-85,1
-77,1
-73,1
-74,1
-84,1
-74,1
-72,1
-91,1
-98,1
-79,1
-71,1
-97,1
-81,1
-85,1
-72,1
-73,1
-93,1
-82,1
-81,1
-72,1
-96,1
-87,1
-84,1
-85,1
-75,1
-78,1
-79,1
-76,1
-72,1
-77,1
-77,1
-80,1
-80,1
-73,1
-78,1
-79,1
-77,1
-72,1
-81,1
-81,1
-80,1
-80,1
-75,1
-75,1
-82,1
-80,1
-76,1
-78,1
-78,1
-78,1
-76,1
-76,1
-79,1
-74,1
-85,1
-80,1
-76,1
-73,1
-74,1
-83,1
-82,1
-80,1
-77,1
-72,1
-78,1
-77,1
-72,1
-80,1
-80,1
-71,1
-77,1
-77,1
-74,1
-71,1
-80,1
-76,1
-78,1
-79,1
-76,1
-80,1
-80,1
-71,1
-74,1
-82,1
-84,1
-77,1
-76,1
-73,1
-79,1
-79,1
-80,1
-76,1
-73,1
