-72,1
-67,1
-73,1
-74,1
-71,1
-84,1
-86,1
-74,1
-73,1
-84,1
-84,1
-82,1
-70,1
-83,1
-75,1
-84,1
-87,1
-66,1
-70,1
-73,1
-71,1
-90,1
-90,1
-70,1
-70,1
-74,1
-90,1
-88,1
-67,1
-70,1
-71,1
-80,1
-78,1
-75,1
-75,1
-78,1
-83,1
-84,1
-66,1
-70,1
-76,1
-80,1
-85,1
-69,1
-74,1
-72,1
-83,1
-81,1
-67,1
-69,1
-75,1
-73,1
-90,1
-82,1
-68,1
-71,1
-75,1
-84,1
-84,1
-67,1
-69,1
-71,1
-73,1
-87,1
-69,1
-69,1
-72,1
-75,1
-89,1
-88,1
-70,1
-66,1
-67,1
-87,1
-66,1
-68,1
-75,1
-73,1
-85,1
-68,1
-64,1
-70,1
-66,1
-86,1
-85,1
-64,1
-61,1
-66,1
-69,1
-69,1
-76,1
-71,1
-71,1
-74,1
-73,1
-76,1
-81,1
-74,1
-71,1
-73,1
-85,1
-84,1
-72,1
-75,1
-70,1
-69,1
-80,1
-73,1
-80,1
-80,1
-70,1
-79,1
-77,1
-75,1
-73,1
-68,1
-66,1
-83,1
-81,1
-71,1
-66,1
-74,1
-86,1
-99,1
-71,1
-75,1
-74,1
-91,1
-100,1
-75,1
-74,1
-73,1
-88,1
-88,1
-75,1
-72,1
-74,1
-91,1
-92,1
-74,1
-73,1
-74,1
-87,1
-90,1
-71,1
-75,1
-73,1
-90,1
-72,1
-72,1
-71,1
-85,1
-71,1
-71,1
-78,1
-80,1
-82,1
-71,1
-80,1
-79,1
-81,1
-81,1
-71,1
-75,1
-80,1
-89,1
-88,1
-72,1
-72,1
-73,1
-88,1
-86,1
-73,1
-72,1
-71,1
-90,1
-87,1
-78,1
-79,1
-74,1
-72,1
-77,1
-76,1
-71,1
-97,1
-83,1
-78,1
-80,1
-71,1
-71,1
-83,1
-80,1
-80,1
-74,1
-72,1
-84,1
-69,1
-66,1
-70,1
-66,1
-90,1
-67,1
-66,1
-70,1
-67,1
-81,1
-82,1
-66,1
-67,1
-74,1
-83,1
-67,1
-68,1
-74,1
-76,1
-70,1
-69,1
-73,1
-71,1
-79,1
-69,1
-68,1
-83,1
-90,1
-77,1
-80,1
-73,1
-73,1
-86,1
-89,1
-75,1
-72,1
-77,1
-83,1
-81,1
-70,1
-66,1
-79,1
-76,1
-89,1
-66,1
-66,1
-78,1
-73,1
-75,1
-68,1
-68,1
-100,1
-87,1
-73,1
-73,1
-68,1
-98,1
-87,1
-81,1
-84,1
-74,1
-71,1
-77,1
-76,1
-85,1
-77,1
-78,1
-75,1
-73,1
-97,1
-85,1
-78,1
-76,1
-66,1
-66,1
-75,1
-79,1
-79,1
-70,1
-68,1
-72,1
-80,1
-89,1
-84,1
-77,1
-75,1
-80,1
-75,1
-71,1
-72,1
-74,1
-81,1
-87,1
-74,1
-71,1
-71,1
-98,1
-94,1
-75,1
-89,1
-85,1
-72,1
-72,1
-72,1
-72,1
-82,1
-80,1
-75,1
-74,1
-80,1
-80,1
-72,1
-73,1
-77,1
-78,1
-78,1
-73,1
-74,1
-78,1
-77,1
-79,1
-79,1
-69,1
-70,1
-76,1
-76,1
-79,1
-76,1
-76,1
-78,1
-74,1
-72,1
-79,1
-82,1
-78,1
-75,1
-73,1
-80,1
-85,1
-77,1
-77,1
-74,1
-74,1
-79,1
-78,1
-81,1
-75,1
-75,1
-76,1
-76,1
-81,1
-81,1
-73,1
-74,1
-76,1
-76,1
-87,1
-80,1
-75,1
-76,1
-79,1
-90,1
-79,1
-80,1
-80,1
-76,1
-89,1
-76,1
-78,1
-77,1
-77,1
-87,1
-79,1
-80,1
-80,1
-78,1
-88,1
-76,1
-79,1
-78,1
-91,1
-100,1
-78,1
-77,1
-74,1
-99,1
-92,1
-79,1
-80,1
-73,1
-75,1
-77,1
-80,1
-71,1
-80,1
-76,1
-74,1
-72,1
-77,1
-80,1
-72,1
-78,1
-78,1
-72,1
-74,1
-82,1
-85,1
-77,1
-77,1
-72,1
-82,1
-82,1
-84,1
-85,1
-71,1
-75,1
-85,1
-73,1
-78,1
-79,1
-89,1
-90,1
-66,1
-69,1
-79,1
-86,1
-99,1
-68,1
-66,1
-76,1
-82,1
-81,1
-81,1
-69,1
-69,1
-80,1
-95,1
-100,1
-69,1
-69,1
-78,1
-77,1
-76,1
-80,1
-68,1
-67,1
-73,1
-72,1
-88,1
-70,1
-77,1
-78,1
-88,1
-83,1
-69,1
-67,1
-83,1
-83,1
-99,1
-77,1
-72,1
-77,1
-80,1
-81,1
-87,1
-71,1
-69,1
-76,1
-77,1
-81,1
-69,1
-75,1
-81,1
-85,1
-81,1
-72,1
-79,1
-77,1
-90,1
-92,1
-71,1
-74,1
-79,1
-71,1
-95,1
-71,1
-75,1
-78,1
-71,1
-71,1
-80,1
-74,1
-87,1
-87,1
-71,1
-73,1
-75,1
-98,1
-100,1
-74,1
-73,1
-75,1
-78,1
-86,1
-86,1
-75,1
-73,1
-89,1
-88,1
-71,1
-71,1
-74,1
-74,1
-87,1
-89,1
-75,1
-75,1
-71,1
-86,1
-89,1
-72,1
-72,1
-79,1
-79,1
-87,1
-90,1
-72,1
-73,1
-73,1
-88,1
-73,1
-75,1
-75,1
-71,1
-81,1
-81,1
-73,1
-71,1
-73,1
-82,1
-72,1
-75,1
-90,1
-71,1
-74,1
-80,1
-87,1
-88,1
-73,1
-72,1
-80,1
-87,1
-90,1
-71,1
-73,1
-78,1
-78,1
-90,1
-82,1
-73,1
-72,1
-78,1
-76,1
-81,1
-75,1
-80,1
-79,1
-82,1
-85,1
-71,1
-74,1
-77,1
-76,1
-78,1
-71,1
-74,1
-82,1
-83,1
-84,1
-80,1
-72,1
-75,1
-85,1
-81,1
-83,1
-84,1
-71,1
-84,1
-80,1
-82,1
-84,1
-72,1
-73,1
-78,1
-78,1
-85,1
-79,1
-71,1
-82,1
-81,1
-79,1
-79,1
-71,1
-71,1
-83,1
-84,1
-78,1
-71,1
-81,1
-88,1
-80,1
-77,1
-72,1
-72,1
-87,1
-86,1
-77,1
-80,1
-71,1
-96,1
-78,1
-76,1
-71,1
-75,1
-92,1
-77,1
-72,1
-79,1
-75,1
-71,1
-83,1
-83,1
-82,1
-73,1
-75,1
-78,1
-79,1
-87,1
-87,1
-73,1
-71,1
-78,1
-88,1
-90,1
-74,1
-74,1
-78,1
-80,1
-90,1
-88,1
-74,1
-75,1
-80,1
-83,1
-88,1
-79,1
-76,1
-87,1
-90,1
-80,1
-76,1
-78,1
-76,1
-76,1
-76,1
-73,1
-78,1
-76,1
-76,1
-66,1
-69,1
-76,1
-76,1
-76,1
-77,1
-66,1
-70,1
-78,1
-80,1
-77,1
-68,1
-67,1
-75,1
-74,1
-76,1
-79,1
-70,1
-71,1
-80,1
-79,1
-68,1
-68,1
-73,1
-73,1
-79,1
-69,1
-70,1
-72,1
-76,1
-79,1
-67,1
-79,1
-79,1
-72,1
-69,1
-70,1
-76,1
-78,1
-75,1
-72,1
-67,1
-66,1
-79,1
-77,1
-74,1
-61,1
-64,1
-83,1
-78,1
-75,1
-74,1
-64,1
-62,1
-82,1
-80,1
-73,1
-64,1
-85,1
-72,1
-66,1
-70,1
-85,1
-83,1
-80,1
-66,1
-67,1
-85,1
-84,1
-80,1
-68,1
-67,1
-87,1
-90,1
-84,1
-66,1
-69,1
-86,1
-88,1
-84,1
-90,1
-62,1
-69,1
-82,1
-87,1
-87,1
-70,1
-66,1
-85,1
-82,1
-85,1
-67,1
-69,1
-77,1
-78,1
-76,1
-69,1
-66,1
-78,1
-76,1
-76,1
-68,1
-69,1
-79,1
-77,1
-76,1
-69,1
-76,1
-78,1
-78,1
-83,1
-70,1
-66,1
-78,1
-76,1
-66,1
-70,1
-80,1
-78,1
-79,1
-77,1
-71,1
-79,1
-74,1
-73,1
-72,1
-75,1
-72,1
-72,1
-73,1
-80,1
-74,1
-72,1
-71,1
-76,1
-76,1
-75,1
-73,1
-80,1
-77,1
-85,1
-75,1
-72,1
-83,1
-72,1
-73,1
-72,1
-77,1
-82,1
-76,1
-73,1
-78,1
-83,1
-83,1
-71,1
-73,1
-78,1
-78,1
-83,1
-84,1
-72,1
-85,1
-82,1
-95,1
-73,1
-92,1
-76,1
-79,1
-77,1
-78,1
-90,1
-77,1
-92,1
-96,1
-79,1
-80,1
-80,1
-99,1
-98,1
-80,1
-77,1
-100,1
-89,1
-94,1
-96,1
-71,1
-88,1
-89,1
-86,1
-80,1
-74,1
-80,1
-85,1
-75,1
-72,1
-79,1
-80,1
-85,1
-82,1
-73,1
-73,1
-76,1
-80,1
-80,1
-78,1
-73,1
-77,1
-76,1
-71,1
-74,1
-76,1
-80,1
-82,1
-73,1
-75,1
-76,1
-80,1
-76,1
-80,1
-74,1
-71,1
-78,1
-80,1
-72,1
-80,1
-78,1
-72,1
-77,1
-78,1
-78,1
-71,1
-73,1
-76,1
-75,1
-79,1
-79,1
-74,1
-74,1
-79,1
-77,1
-80,1
-71,1
-80,1
-77,1
-80,1
-74,1
-73,1
-78,1
-81,1
-82,1
-72,1
-74,1
-80,1
-80,1
-81,1
-77,1
-74,1
-74,1
-78,1
-77,1
-87,1
-71,1
-73,1
-85,1
-82,1
-72,1
-71,1
-73,1
-78,1
-81,1
-75,1
-71,1
-78,1
-79,1
-77,1
-75,1
-74,1
-88,1
-80,1
-82,1
-74,1
-78,1
-80,1
-78,1
-90,1
-82,1
-77,1
-76,1
-75,1
